"name","year","permanent_country","company","main_industry","annual_income","birth_year","sector"
"Willi Liebherr",2018,"Switzerland-Fribourg-Bulle","Liebherr","Construction & Engineering",101707500,1948,"Construction and Real Estate"
"William Fung Kwok-lun",2018,"China-Hong Kong","Li & Fung","Logistics",48705000,1949,"Industrial Goods and Services"
"William Fung Kwok-lun",2019,"China-Hong Kong","Li & Fung","Logistics",28050000,1949,"Industrial Goods and Services"
"William Fung Kwok-lun",2021,"China-Hong Kong","Li & Fung","Logistics",31680000,1949,"Industrial Goods and Services"
"William Fung Kwok-lun",2022,"China-Hong Kong","Li & Fung","Logistics",25800000,1949,"Industrial Goods and Services"
"Willy Micheal",2017,"Switzerland-Burgdorf","Ypsomed","Pharmaceuticals",3.6e+07,1948,"Healthcare and Pharmaceuticals"
"Willy Micheal",2018,"Switzerland-Burgdorf","Ypsomed","Pharmaceuticals",54434999,1948,"Healthcare and Pharmaceuticals"
"Willy Micheal",2019,"Switzerland-Burgdorf","Ypsomed","Pharmaceuticals",36465000,1948,"Healthcare and Pharmaceuticals"
"Willy Micheal",2020,"Switzerland-Burgdorf","Ypsomed","Pharmaceuticals",44016000,1948,"Healthcare and Pharmaceuticals"
"Wu Pao-Tien",2017,"China-Taiwan-Taipei","Li Pao","Estate Holding",3.3e+07,1951,"Diversified"
"Wu Pao-Tien",2018,"China-Taiwan-Taipei","Li Pao","Estate Holding",34380000,1951,"Diversified"
"Wu Pao-Tien",2019,"China-Taiwan-Taipei","Li Pao","Estate Holding",30855000,1951,"Diversified"
"Wu Pao-Tien",2020,"China-Taiwan-Taipei","Li Pao","Estate Holding",30261000,1951,"Diversified"
"Wu Pao-Tien",2021,"China-Taiwan-Taipei","Li Pao","Estate Holding",31680000,1951,"Diversified"
"Wu Pao-Tien",2022,"China-Taiwan-Taipei","Li Pao","Estate Holding",30960000,1951,"Diversified"
"Xu Xin",2022,"China-Zhejiang-Hangzhou","Changchuan Technology Co","Semiconductors",33540000,1966,"Technology"
"Yan Junbo",2018,"China-Sichuan-Chengdu","Haoji","Food, education",31515000,1958,"Agriculture and Food Production"
"Yan Junbo",2019,"China-Sichuan-Chengdu","Haoji","Food, education",28050000,1958,"Agriculture and Food Production"
"Zeng Lingshan",2017,"China-Beijing","Creat","Pharmaceuticals, investments",3.9e+07,1969,"Healthcare and Pharmaceuticals"
"Zeng Lingshan",2018,"China-Beijing","Creat","Pharmaceuticals, investments",51570000,1969,"Healthcare and Pharmaceuticals"
"Zeng Lingshan",2019,"China-Beijing","Creat","Pharmaceuticals, investments",28050000,1969,"Healthcare and Pharmaceuticals"
"Zheng Jianming",2017,"China-Hong Kong","Shunfeng PV","Green Energy",41999999,1963,"Energy and Utilities"
"Zheng Jianming",2018,"China-Hong Kong","Shunfeng PV","Green Energy",42975000,1963,"Energy and Utilities"
"Zheng Jianming",2019,"China-Hong Kong","Shunfeng PV","Green Energy",36465000,1963,"Energy and Utilities"
"Zheng Jianming",2020,"China-Hong Kong","Shunfeng PV","Green Energy",33012000,1963,"Energy and Utilities"
"Zheng Jianming",2021,"China-Hong Kong","Shunfeng PV","Green Energy",31680000,1963,"Energy and Utilities"
"A. Jayson Adair",2021,"","","Automotive",26400000,1970,"Industrial Goods and Services"
"A. Jayson Adair",2022,"","","Automotive",28380000,1970,"Industrial Goods and Services"
"A. Jerrold Perenchio",2002,"","Chartwell Leisure","Media & Entertainment",104286000,1931,"Media and Communications"
"A. Jerrold Perenchio",2003,"","Chartwell Leisure","Media & Entertainment",88251000,1931,"Media and Communications"
"A. Jerrold Perenchio",2004,"","Chartwell Leisure","Media & Entertainment",97362000,1931,"Media and Communications"
"A. Jerrold Perenchio",2005,"","Chartwell Leisure","Media & Entertainment",83664000,1931,"Media and Communications"
"A. Jerrold Perenchio",2006,"","Chartwell Leisure","Media & Entertainment",99353999,1931,"Media and Communications"
"A. Jerrold Perenchio",2007,"","Chartwell Leisure","Media & Entertainment",102330000,1931,"Media and Communications"
"A. Jerrold Perenchio",2008,"","Chartwell Leisure","Media & Entertainment",103323000,1931,"Media and Communications"
"A. Jerrold Perenchio",2009,"","Chartwell Leisure","Media & Entertainment",72732000,1931,"Media and Communications"
"A. Jerrold Perenchio",2010,"","Chartwell Leisure","Media & Entertainment",68733000,1931,"Media and Communications"
"A. Jerrold Perenchio",2011,"","Chartwell Leisure","Media & Entertainment",70488000,1931,"Media and Communications"
"A. Jerrold Perenchio",2012,"","Chartwell Leisure","Media & Entertainment",71760000,1931,"Media and Communications"
"A. Jerrold Perenchio",2013,"","Chartwell Leisure","Media & Entertainment",77100000,1931,"Media and Communications"
"A. Jerrold Perenchio",2014,"","Chartwell Leisure","Media & Entertainment",78936000,1931,"Media and Communications"
"A. Jerrold Perenchio",2015,"","Chartwell Leisure","Media & Entertainment",82538999,1931,"Media and Communications"
"A. Jerrold Perenchio",2016,"","Chartwell Leisure","Media & Entertainment",79482000,1931,"Media and Communications"
"A. Jerrold Perenchio",2017,"","Chartwell Leisure","Media & Entertainment",8.4e+07,1931,"Media and Communications"
"Abdul Aziz Al Ghurair",2002,"","","Finance",72198000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2003,"","","Finance",76740000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2004,"","","Finance",133422000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2005,"","","Finance",135954000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2006,"","","Finance",236393999,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2007,"","","Finance",272880000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2008,"","","Finance",296637000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2009,"","","Finance",257868000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2010,"","","Finance",114555000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2011,"","","Finance",86508000,1955,"Finance and Insurance"
"Abdul Aziz Al Ghurair",2012,"","","Finance",90480000,1955,"Finance and Insurance"
"Abdul Majeed Alhokair",2015,"","","Fashion & Retail",42797999,1970,"Consumer Goods and Services"
"Abdul Majeed Alhokair",2017,"","","Fashion & Retail",3.6e+07,1970,"Consumer Goods and Services"
"Abdul Rasyid",2016,"","","Manufacturing",33627000,1958,"Industrial Goods and Services"
"Abdullah bin Sulaiman Al Rajhi",2020,"Saudi Arabia-Riyadh","Al Rajhi Banking & Investment;Al Rajhi Banking And Investment","Banking",52268999,1929,"Finance and Insurance"
"Abdullah bin Sulaiman Al Rajhi",2021,"Saudi Arabia-Riyadh","Al Rajhi Banking & Investment;Al Rajhi Banking And Investment","Banking",34320000,1929,"Finance and Insurance"
"Abdullah bin Sulaiman Al Rajhi",2022,"Saudi Arabia-Riyadh","Al Rajhi Banking & Investment;Al Rajhi Banking And Investment","Banking",61920000,1929,"Finance and Insurance"
"Abdulsamad Rabiu",2014,"Nigeria-Lagos","BUA;Bua","Diversified",36432000,1961,"Diversified"
"Abdulsamad Rabiu",2015,"Nigeria-Lagos","BUA;Bua","Diversified",30569999,1961,"Diversified"
"Abdulsamad Rabiu",2016,"Nigeria-Lagos","BUA;Bua","Diversified",33627000,1961,"Diversified"
